Review Date,Ratings,Comment,Comment Cleaned,Label
2025-03-29 08:36:20,1,Min kenapa ga bisa di download padahal ram gw 16,min download ram,Negative
2025-03-29 08:01:03,1,💯💯💯💯💯💯,,Negative
2025-03-29 07:58:38,1,game kikir dari awal main gak pernah ngasi bansos bagus,game pelit main ngasi bansos bagus,Negative
2025-03-29 07:53:36,1,cutsene nya jelek animasi bibirnya sama suaranya gak nyambung grafiknya juga b aja gak ada yang spesial malah bagusan sebelah tuh (honkai star rail) gak niat banget bikin game. udah sizenya gede 30gb cutsene nya jelek tampilan karakternya juga b aja kayak tamplete bngt gamenya sulit lagi kayak elden ring udah gitu bansos nya dikit banget.,cutsene jelek animasi bibir suara nyambung grafik b aja spesial bagus belah tuh honkai star rail niat bikin game udah sizenya gede gb cutsene jelek tampil karakter b aja tamplete bngt gamenya sulit elden ring udah bansos dikit,Negative
2025-03-29 06:19:13,1,game kikir,game pelit,Negative
2025-03-29 05:50:50,1,apa coba fitur QoL dikasih paywall macem gamepad & 120 fps yang exclusive buat iphone doank sama explorasi di karakter limited,coba fitur qol kasih paywall macem gamepad fps exclusive iphone doank explorasi karakter limited,Negative
2025-03-29 05:06:41,1,kebanyakan nunggu.,banyak tunggu,Negative
2025-03-29 03:59:01,1,"kok di hp ku ngecrash ya? padahal biasanya ngga ngecrash, aman² gitu.. tapi pas mo ganti server dr amerika ke asia tiba² ngecrash gajelas.",hp ngecrash ngga ngecrash aman pas mo ganti server dr amerika asia tiba ngecrash gajelas,Negative
2025-03-29 00:33:12,1,Keren banh,keren banh,Negative
2025-03-28 21:09:25,1,"Jaringan tolong dioptimalkan,padahal untuk aplikasinya aman tapi saat untuk main Genshin Impact ngelag parah",jaring tolong optimal aplikasi aman main genshin impact ngelag parah,Negative
2025-03-28 18:55:00,1,"pls cpeet2 downfall aja game ini, udah muak gw mean di natlan, buat yang baca ini lu mending mean wuwa aja atau nggak usah mean gacha rpg samsek",pls cpeet downfall aja game udah muak mean natlan baca mending mean wuwa aja nggak mean gacha rpg samsek,Negative
2025-03-28 15:39:25,1,"apa apaan setiap rate off kalah Mulu trs di pity 79 trs,g pernah di ksi menang lgi cape cape farm malah di ksi standard",rate kalah mulu trs pity trs ksi menang cape cape farm ksi standard,Negative
2025-03-28 15:02:45,1,game nya burik :b,game burik b,Negative
2025-03-28 14:59:42,1,"baru update besar kemarin eh besoknya update lagi maksud, udah tau updatenya lama banget dikit² update kompensasi yang di dapat juga cmn 300 primo pelit banget emang game kikir",update kemarin eh besok update maksud udah tau updatenya dikit update kompensasi cmn primo pelit emang game pelit,Negative
2025-03-28 14:48:57,1,Hai 👋 gw dari masa depan. gw cuma mau bilang kalo genshin impact bakalan tutup server mulai dari 2026 12 10 🙏😞,hai bilang kalo genshin impact tutup server,Negative
2025-03-28 11:44:38,1,"bagus banget, grafiknya bagus gameplaynya seru juga, mantap lah👍👍",bagus grafik bagus gameplaynya seru mantap,Negative
2025-03-28 07:04:01,1,lebih baik anda memberikan puzzle sulit daripada tantangan sulit,puzzle sulit tantang sulit,Negative
2025-03-28 04:24:48,1,jelek,jelek,Negative
2025-03-28 03:52:05,1,"The best deh yang buat gamenya, walaupun unduhan datanya agak banyak, yah sedikit saran kalau bisa tambahkan char cwo yg berbadan tinggi dan tegap, sy muak liat femboy terus",best deh gamenya unduh data yah saran tambah char cwo badan tegap sy muak liat femboy,Negative
2025-03-28 01:44:51,1,"ngapain jir, 1 jam cuman liat dialog doang, mending game sebelah bisa skip dialog😹",ngapain jam cuman liat dialog doang mending game belah skip dialog,Negative
2025-03-28 01:28:01,1,"Hey,we need 5Star male character",hey need star male character,Negative
2025-03-27 22:39:36,1,"I already download latest update and tommorow game asked me to download resources size over 14 Gigabytes with initial game size already 27 Gigabytes because i already erase resource within the game, so what am i download data for ????",already download latest update tommorow game asked download resources size gigabytes initial game size already gigabytes already erase resource within game download data,Negative
2025-03-27 20:53:50,1,game kikir,game pelit,Negative
2025-03-27 17:41:48,1,bnyak bnget pnyimpanan,bnyak bnget pnyimpanan,Negative
2025-03-27 14:20:23,1,MAP BARU BANYAK BUG KOOOOONNNN!!!,map bug kooooonnnn,Negative
2025-03-27 14:14:59,1,gamenya bagus👍,gamenya bagus,Negative
2025-03-27 13:30:55,1,kikir,pelit,Negative
2025-03-27 13:12:19,1,"male character lebih dikit daripada femalenya, selain kinich udah gk da lagi muncul male 5*",male character dikit femalenya kinich udah da muncul male,Negative
2025-03-27 10:31:35,1,update update ga ada fitur skip story,update update fitur skip story,Negative
2025-03-27 09:56:24,1,"apala ngmngnya update 1,5 gb malah jadi 3gb gini gmn si,udh mah nungguin sedang mengimplikasi shadernya lama bgt lagi,cape nungguuu",apala ngmngnya update gb gb gmn si mah nungguin implikasi shadernya bangent cape nungguuu,Negative
2025-03-27 08:57:17,1,Saran sih permudah sedikit untuk cari artefak yang bagus,saran mudah cari artefak bagus,Negative
2025-03-27 08:19:25,1,"Genshin menawarkan banyak cerita menarik dari berbagai region dan character. Sayang belakangan ini genshin kurang bisa memuaskan player dalam design character , mekanisme tidak ada perkembangan sama sekali , dan juga tidak mendengarkan masukan player. Semoga kedepannya semua bisa diubah menjadi lebih baik dan menyenangkan.",genshin tawar cerita tarik region character sayang genshin muas player design character mekanisme kembang dengar masuk player moga depan ubah senang,Negative
2025-03-27 06:31:27,1,game hama,game hama,Negative
2025-03-27 02:48:41,1,cari artifact yang bagus susah banget.,cari artifact bagus susah,Negative
2025-03-27 02:33:32,1,"ukurannya besar tapi grafik kek kartun, game apaan cobak udh gitu lawannya monster, karakternya buriq, buang² memori penyimpanan gw aja.👎👎👎👎👎👎👎👎",ukur grafik kartun game cobak lawan monster karakter buriq buang memori simpan aja,Negative
2025-03-27 02:31:19,1,"151 if dapat hikmah, keren",hikmah keren,Negative
2025-03-27 02:15:56,1,"aku suka genshin TAPI tolong minimal dengerin fans mihoyo. adain fitur skip story, males bgt bikin boring kebanyakan cerita ga penting yang ga masuk ke lore utama. cerita nya juga di bikin jadi lebih menarik dong jangan kebanyakan ngobrol gajelas, buang buang waktu. bikin karakter cowo kek, di banyakin yang b5 yakali gue cewe mau ngelesbi? trus juga jangan kebanyakan fanservice. desain karakter makin kesini makin jelek, karakter b5 splash art nya b aj. pantes aja pada sering komplain.",suka genshin tolong minimal dengar fans mihoyo adain fitur skip story males bangent bikin boring banyak cerita masuk lore utama cerita bikin tarik banyak ngobrol gajelas buang buang bikin karakter cowo banyakin b yakali cewe ngelesbi trus banyak fanservice desain karakter kesini jelek karakter b splash art b aj pantes aja komplain,Negative
2025-03-27 02:03:00,1,"hanya karna device saya sudah beroperasi 7 tahun, device saya tidak diberi akses update untuk versi 5.5",karna device operasi device akses update versi,Negative
2025-03-27 01:30:26,1,"Game lawak kebanyakan yapping doang isinya lawak su, lu bisa kagak yapping kasih jeda su ganti perang aja lawak ni game yapping su buang waktu 40 menit liat karakter npc yapping su su, udah kikir penghasilan kemana kagak comeback ke game aja lawak",game lawak banyak banya bicara doang isi lawak su kagak banya bicara kasih jeda su ganti perang aja lawak ni game banya bicara su buang menit liat karakter non player character banya bicara su su udah pelit hasil mana kagak comeback game aja lawak,Negative
2025-03-27 00:08:59,1,the envisaged echo hard please make it easy change it,envisaged echo hard please make easy change,Negative
2025-03-27 00:01:58,1,bosan,bosan,Negative
2025-03-26 22:29:54,1,BARU MAIN LANGSUNG DIKASIH KARAKTER QIQI LANGSUNG AKU UNINSTAL LAGI,main langsung kasih karakter qiqi langsung uninstal,Negative
2025-03-26 20:31:31,1,"just talk to much, bad game",talk much bad game,Negative
2025-03-26 20:29:00,1,Tambah in fitur skip story nya biar enak gak lama nunggu story yang ke lama an pencet pencet sampai bosen gw main in ni geme awal-awal aja enak pas udah lama main in bosen bet alur cerita nya yang ke banyakan bacot doang 😭,fitur skip story biar enak tunggu story pencet pencet bosen main ni geme aja enak pas udah main bosen alur cerita banyak bacot doang,Negative
2025-03-26 19:01:01,1,Devnya masih nggak dengerin keluhan player,devnya nggak dengar keluh player,Negative
2025-03-26 17:52:50,1,saat buka game cas hp munurun menjadi 1200mA,buka game cas hp munurun,Negative
2025-03-26 15:44:51,1,makin kesini makin ga cocok sama game nya. art style nya madih bagus cuma developer nya egois mentingin diri sendiri mulu. pengen ngikutin game lai. tapi tetep aja pelit uninstal lebih baik,kesini cocok game art style madih bagus developer egois mentingin mulu ken ngikutin game lai tetep aja pelit uninstal,Negative
2025-03-26 13:04:56,1,"Dev bapuk, event nya gitu"" aja, selalu kikir+TIDAK ADA FITUR SKIP DIALOG",developer bapuk event aja pelit fitur skip dialog,Negative
2025-03-26 11:58:25,1,ga ada fitur skip dialog bikin males,fitur skip dialog bikin males,Negative
2025-03-26 11:19:57,1,kebanyakan update,banyak update,Negative
2025-03-26 10:53:53,1,game kikir.kasih bansos yang banyak lah,game pelit kasih bansos,Negative
2025-03-26 10:36:31,1,"- FORMAT RESIGN GIM KIKIR TAPI SIKMA • sayee jaki sekibidi +90 aura mewing,rizz,punya 1000 mantan,pernah naikin kuda kaki 7,punya BMW menyatakan;akan resign dari gim sedikit butut karna pelit tapi asikkk.... asik bikin stres sepanjeng harii jee,gim yg gabakal pernah dimainin kalo gada bess hadi dan bess yoga,gim butut kedua setelah HOK dan gim yg bikin wajeh saye jadi pamarah👿",format resign gim pelit sikma sayee jaki sekibidi aura wing rizz mantan naikin kuda kaki bmw resign gim butut karna pelit asikkk asik bikin stres sepanjeng hari jee gim gabakal dimainin kalo gada bess had bess yoga gim butut hok gim bikin wajeh saye pamarah,Negative
2025-03-26 10:19:10,1,kalah rate off Mulu dah,kalah rate mulu dah,Negative
2025-03-26 09:50:50,1,"akun kena hack 3-4 kali ngisi form kasus gak diterima, dah ngirim email juga ke pihak hoyoverse tapi dapet balesan otomatis.",akun kena hack ngisi form terima dah ngirim email hoyoverse dapet balesan otomatis,Negative
2025-03-26 09:38:11,1,Game kikir,game pelit,Negative
2025-03-26 09:12:28,1,"Kebanyakan dialog yg gk on point sama story quest, minimal dengerin keluh kesah para player lah gimana para player mau betah kalo gamedev sendiri kayak gk peduli ama player nya sendiri, update nya monoton kebanyakan nya jiplak/rerun event trus",banyak dialog point story quest minimal dengar keluh kesah player gimana player betah kalo gamedev peduli ama player update monoton banyak jiplak rerun event trus,Negative
2025-03-26 07:49:43,1,"Kenapa sih setelah di download udh lumayan lama dimainin, pas mau main lg malah ga bisa main? Loading masuk nya lama bgt lg, tolong donk diperbaikin:(",download lumayan dimainin pas main main loading masuk bangent tolong donk diperbaikin,Negative
2025-03-26 07:45:53,1,sudah pra unduh data disuruh update lgi. GAJELAS,pra unduh data suruh update gajelas,Negative
2025-03-26 07:37:33,1,gmn si hoyovers masa updte 900mb jdi 5gb ngotak apa ngotak ajr game rusak updte rusak,gmn si hoyovers updte mb jdi gb pakai otak pakai otak ajr game rusak updte rusak,Negative
2025-03-26 07:30:58,1,NICE TRASH ROLL ARTIFACT,nice trash roll artifact,Negative
2025-03-26 07:04:28,1,mulai boring,boring,Negative
2025-03-26 07:01:33,1,"Gameplay untuk sekarang terasa monoton dan membosankan tapi akan sangat tertutupi dan lebih menarik apabila developer lebih mendengar feedback yang di minta para pemain terdahulu, seperti Fitur Skip Story, Artefak Loudout, Reward yang sesuai dan tidak sedikit, sistem Gacha yang lebih ramah untuk F2p, konten endgame baru dan juga sistem Resin yang lebih leluasa. semua itu telah diminta sejak lama tapi tolong loh yaa untuk developer jangn tuli/bebal amat agar bisa membuat banyak perubahan menarik.",gameplay monoton bosan tutup tarik developer dengar feedback main fitur skip story artefak loudout reward sesuai sistem gacha ramah f p konten endgame sistem resin leluasa tolong developer jangn tuli bebal ubah tarik,Negative
2025-03-26 06:28:48,1,Game nya butuh banyak gb sehiga gabisa main sebanyak 30 gb dan tolong disedikit tin gb nya 10 gb dan tidak pake kebanyakkan internet,game butuh gb sehiga gabisa main gb tolong sedikit tin gb gb pake banyak internet,Negative
2025-03-26 06:25:07,1,"argghhh, kanapa aku gagal mendapatkan furina!!!!???, hey hoyoverse kikir Impact, berikan aku furina!!!!!!!!!!",argghhh kanapa gagal furina hey hoyoverse pelit impact furina,Negative
2025-03-26 06:14:25,1,WOY LANGIT TEMEN GW KOK MALEM TPI LANGIT GW SAMA PLAYER LAINNYA SIANG? WOY ERROR INI ERROR 😡😡,langit temen malem langit player siang error error,Negative
2025-03-26 06:03:07,1,game kikir ga dengerin player nya lagi haudeh,game pelit dengar player haudeh,Negative
2025-03-26 05:49:34,1,"gw udah senang mainin ini game meski dialognya yang sangat membosankan genap 3 hari main tiba² gw harus update dan harus nge download lagi data 30gb ,auto unistall",udah senang mainin game dialog bosan genap main tiba update nge download data gb auto unistall,Negative
2025-03-26 05:25:12,1,kikir,pelit,Negative
2025-03-26 05:02:50,1,Buff Xiao!!!,buff xiao,Negative
2025-03-26 05:02:47,1,"setelah update 5.5 pun, naikin substat artefak masih scam!! tidak ada perkembangan! game bodoh.",update naikin substat artefak scam kembang game bodoh,Negative
2025-03-26 04:50:05,1,"woilah game banyak yaping nya, kikir, wes puwaket lengkap lo cik, ku kasih b1 karna varesa ku jadi qiqi🗿",woilah game yaping pelit wes puwaket lengkap cik kasih b karna varesa qiqi,Negative
2025-03-26 03:59:18,1,game kikir,game pelit,Negative
2025-03-26 03:55:26,1,apakah game ini gak ada versi lite nya biar bisa untuk semua hp android ayak game besar biasanya ada versi litenya tolong semoga ada versi litenya amin,game versi lite biar hp android ayak game versi litenya tolong moga versi litenya amin,Negative
2025-03-26 03:33:14,1,"rate pity tinggi rata² di 75+ dan blom jaminan dapet, material drop terlalu sedikit, artefak RNG parahhh sulit banget dapet yg bagus, resin ngisinya lama walaupun 200 dengan droprate yg segitu berasa kurang, sekarang buff spiral tergantung char rate up 😂😂",rate pity rata blom jamin dapet material drop artefak rng parahhh sulit dapet bagus resin ngisinya droprate segitu asa buff spiral gantung char rate,Negative
2025-03-26 03:07:14,1,ts game ahh🥀💔,ts game ahh,Negative
2025-03-26 02:48:14,1,"Kebanyakan dialog, kikir, ga sat set, chara cowo yg sgt minim, storage udh mau 37gb aj, mau pindah bahasa hrs nambah 5-6gb. Ga ngotak",banyak dialog pelit sat set chara cowo sgt storage gb aj pindah bahasa hrs nambah gb pakai otak,Negative
2025-03-26 02:35:35,1,"aku tarik kata"" ku",tarik,Negative
2025-03-26 02:04:55,1,kalau menang rate off ku kasih bintang 5,menang rate kasih bintang,Negative
2025-03-26 00:44:21,1,kalah Rate-Off,kalah rate,Negative
2025-03-25 23:25:46,1,update nya maksaa bangettt,update maksaa bangettt,Negative
2025-03-25 23:23:12,1,ga ngotak pengunduan datanya anjir 32gb. gw pas lagi di dowload ud mau 3gb malah ke reset,pakai otak pengunduan data gb pas dowload ud gb reset,Negative
2025-03-25 23:05:22,1,"Tolong dengarkan feedback dari player, cukup itu aja",tolong dengar feedback player aja,Negative
